,FECHA (YYMMDD),HORA (HHMM),Porcentaje,Registros validados,Temperatura (°C)
28372,200520,100,89.25,119.0,-0.824334
28373,200520,200,90.625,119.0,-0.920167
28374,200520,300,90.4833,119.0,-0.732333
28375,200520,400,90.075,119.0,-0.733417
28376,200520,500,90.0167,119.0,-1.42267
28377,200520,600,90.425,119.0,-0.332667
28378,200520,700,88.7833,119.0,-0.626333
28379,200520,800,87.3,119.0,-0.196917
28380,200520,900,80.0157,119.0,1.88658
28381,200520,1000,77.0317,119.0,3.48642
28382,200520,1100,68.1217,119.0,6.44208
28383,200520,1200,64.4686,119.0,7.75731
28384,200520,1300,61.0798,119.0,8.80453
28385,200520,1400,57.2264,119.0,9.22453
28386,200520,1500,60.1213,119.0,8.59033
28387,200520,1600,64.3943,119.0,7.58399
28388,200520,1700,73.0725,119.0,5.89042
28389,200520,1800,75.8517,119.0,5.34467
28390,200520,1900,77.8967,119.0,4.99067
28391,200520,2000,80.1292,119.0,4.49283
28392,200520,2100,79.8433,119.0,4.19608
28393,200520,2200,82.1692,119.0,3.517
28394,200520,2300,84.675,119.0,2.84083
28395,200521,0,88.6,125.0,1.67483
28396,200521,100,89.625,125.0,0.565667
28397,200521,200,90.6,125.0,0.479833
28398,200521,300,89.6417,125.0,1.30225
28399,200521,400,88.6334,125.0,2.0295
28400,200521,500,89.6583,125.0,1.40783
28401,200521,600,91.1,125.0,0.541333
28402,200521,700,91.425,125.0,0.828667
28403,200521,800,90.6417,125.0,0.7035
28404,200521,900,85.3,125.0,2.16492
28405,200521,1000,74.3767,125.0,5.15917
28406,200521,1100,72.2583,125.0,6.75596
28407,200521,1200,65.1345,125.0,8.39644
28408,200521,1300,53.2863,125.0,9.50951
28409,200521,1400,52.3445,125.0,9.72614
28410,200521,1500,51.7285,125.0,9.46442
28411,200521,1600,61.5908,125.0,7.75475
28412,200521,1700,68.135,125.0,6.34892
28413,200521,1800,70.9567,125.0,5.85092
28414,200521,1900,73.9675,125.0,5.22642
28415,200521,2000,79.0492,125.0,3.89492
28416,200521,2100,83.4083,125.0,2.59733
28417,200521,2200,84.7833,125.0,2.12692
28418,200521,2300,85.875,125.0,1.64667
28419,200522,0,86.2417,68.0,1.65175
28420,200522,100,86.5,68.0,1.15175
28421,200522,200,86.875,68.0,1.21883
28422,200522,300,87.05,68.0,1.10017
28423,200522,400,87.6085,68.0,0.638919
28424,200522,500,89.2167,68.0,0.311667
28425,200522,600,90.2333,68.0,0.159167
28426,200522,700,90.4167,68.0,0.223333
28427,200522,800,89.8417,68.0,0.76075
28428,200522,900,80.7117,68.0,2.65858
28429,200522,1000,62.0317,68.0,7.175
28430,200522,1100,58.4196,68.0,8.47209
28431,200522,1200,59.0356,68.0,8.605
28432,200522,1300,58.9558,68.0,8.98666
28433,200522,1400,56.5542,68.0,9.9525
28434,200522,1500,60.9033,68.0,9.30501
28435,200522,1600,65.7021,68.0,8.58945
28436,200522,1700,70.9601,68.0,8.07481
28437,200522,1800,73.5897,68.0,8.00844
28438,200522,1900,75.5983,68.0,8.06377
28439,200522,2000,77.7356,68.0,8.04541
28440,200522,2100,79.3395,68.0,7.99252
28441,200522,2200,77.7134,68.0,8.17752
28442,200522,2300,74.2375,68.0,8.4075
28443,200523,0,71.8541,58.0,8.65459
28444,200523,100,69.8715,58.0,8.96539
28445,200523,200,71.7006,58.0,9.12456
28446,200523,300,78.4722,58.0,8.72437
28447,200523,400,87.4028,58.0,7.68742
28448,200523,500,77.866,58.0,8.34442
28449,200523,600,79.6433,58.0,8.19141
28450,200523,700,83.3774,58.0,7.94007
28451,200523,800,79.5262,58.0,8.65694
28452,200523,900,87.412,58.0,7.96204
28453,200523,1000,88.318,58.0,7.99734
28454,200523,1100,81.2637,58.0,8.78766
28455,200523,1200,84.4761,58.0,8.9893
28456,200523,1300,92.5593,58.0,8.17096
28457,200523,1400,92.5509,58.0,8.87843
28458,200523,1500,86.5674,58.0,10.0109
28459,200523,1600,85.4171,58.0,10.3767
28460,200523,1700,88.1252,58.0,10.1883
28461,200523,1800,87.7168,58.0,10.3258
28462,200523,1900,75.9117,58.0,11.3775
28463,200523,2000,66.7526,58.0,12.0608
28464,200523,2100,77.7994,58.0,11.162
28465,200523,2200,75.9392,58.0,11.112
28466,200523,2300,73.7866,58.0,10.9378
28467,200524,0,73.3573,44.0,11.012
28468,200524,100,74.5197,44.0,10.8411
28469,200524,200,84.5188,44.0,9.85526
28470,200524,300,88.6936,44.0,9.16191
28471,200524,400,88.2351,44.0,8.94273
28472,200524,500,88.985,44.0,8.71939
28473,200524,600,91.0099,44.0,8.47186
28474,200524,700,92.3932,44.0,8.27019
28475,200524,800,84.0597,44.0,8.96434
28476,200524,900,76.5903,44.0,8.91432
28477,200524,1000,70.8145,44.0,9.16681
28478,200524,1100,72.5927,44.0,9.07596
28479,200524,1200,68.6838,44.0,9.25339
28480,200524,1300,63.0693,44.0,9.78003
28481,200524,1400,58.9376,44.0,10.0158
28482,200524,1500,58.9033,44.0,9.61833
28483,200524,1600,64.3784,44.0,8.58656
28484,200524,1700,65.4424,44.0,7.89794
28485,200524,1800,65.7959,44.0,7.44649
28486,200524,1900,65.5265,44.0,7.32246
28487,200524,2000,67.7163,44.0,6.80212
28488,200524,2100,66.7162,44.0,6.62386
28489,200524,2200,69.6377,44.0,6.11545
28490,200524,2300,73.3743,44.0,5.70669
28491,200525,0,74.6234,82.0,5.87493
28492,200525,100,73.5157,82.0,5.91433
28493,200525,200,75.9406,82.0,5.40924
28494,200525,300,76.8387,82.0,5.47173
28495,200525,400,77.5812,82.0,5.59298
28496,200525,500,78.9694,82.0,5.28555
28497,200525,600,83.3035,82.0,4.46738
28498,200525,700,83.5283,82.0,4.22896
28499,200525,800,82.9861,82.0,4.07635
28500,200525,900,80.0264,82.0,4.76922
28501,200525,1000,73.7069,82.0,6.10207
28502,200525,1100,62.4575,82.0,8.81416
28503,200525,1200,58.3373,82.0,9.63976
28504,200525,1300,58.373,82.0,9.50471
28505,200525,1400,58.9553,82.0,9.39383
28506,200525,1500,53.8774,82.0,10.6829
28507,200525,1600,63.3102,82.0,9.92857
28508,200525,1700,69.6,82.0,8.71834
28509,200525,1800,74.7574,82.0,7.23775
28510,200525,1900,77.6233,82.0,6.04717
28511,200525,2000,72.3975,82.0,5.90242
28512,200525,2100,68.4893,82.0,6.8085
28513,200525,2200,64.3403,82.0,7.8024
28514,200525,2300,70.0835,82.0,8.12587
28515,200526,0,79.7849,55.0,8.5901
28516,200526,100,86.4341,55.0,8.46759
28517,200526,200,89.0173,55.0,8.66507
28518,200526,300,90.3672,55.0,8.68256
28519,200526,400,90.5337,55.0,8.94589
28520,200526,500,84.0978,55.0,9.15419
28521,200526,600,73.7151,55.0,8.70143
28522,200526,700,60.1758,55.0,9.16917
28523,200526,800,63.0674,55.0,8.76538
28524,200526,900,62.7476,55.0,8.70897
28525,200526,1000,70.0448,55.0,8.40134
28526,200526,1100,67.0375,55.0,9.17542
28527,200526,1200,62.8841,55.0,9.3479
28528,200526,1300,54.5306,55.0,10.2271
28529,200526,1400,50.4681,55.0,10.5471
28530,200526,1500,52.4478,55.0,10.2895
28531,200526,1600,58.6526,55.0,9.13858
28532,200526,1700,64.97,55.0,7.40803
28533,200526,1800,63.9955,55.0,7.11474
28534,200526,1900,69.7268,55.0,6.38773
28535,200526,2000,70.4351,55.0,6.22005
28536,200526,2100,69.4658,55.0,5.96708
28537,200526,2200,67.6884,55.0,5.62317
28538,200526,2300,68.5792,55.0,5.6545
28539,200527,0,70.3129,44.0,5.82694
28540,200527,100,74.4595,44.0,5.28851
28541,200527,200,72.8026,44.0,5.22318
28542,200527,300,71.0325,44.0,5.62125
28543,200527,400,69.8903,44.0,5.75283
28544,200527,500,76.3734,44.0,4.95515
28545,200527,600,78.7042,44.0,4.36489
28546,200527,700,81.2198,44.0,3.87265
28547,200527,800,79.2637,44.0,4.86546
28548,200527,900,74.6211,44.0,6.35361
28549,200527,1000,68.1093,44.0,7.71429
28550,200527,1100,71.9961,44.0,7.02892
28551,200527,1200,67.8638,44.0,7.62513
28552,200527,1300,60.3535,44.0,8.46524
28553,200527,1400,60.9467,44.0,8.38689
28554,200527,1500,61.7139,44.0,8.51683
28555,200527,1600,68.5702,44.0,7.43273
28556,200527,1700,79.1666,44.0,6.35847
28557,200527,1800,82.4756,44.0,5.81554
28558,200527,1900,82.5671,44.0,5.5987
28559,200527,2000,81.8671,44.0,4.91902
28560,200527,2100,79.656,44.0,4.82484
28561,200527,2200,77.8751,44.0,4.87459
28562,200527,2300,77.61,44.0,4.6935
28563,200528,0,80.8124,105.0,3.81255
28564,200528,100,84.2622,105.0,2.26562
28565,200528,200,87.9788,105.0,1.11373
28566,200528,300,89.5454,105.0,0.741861
28567,200528,400,87.9785,105.0,1.03514
28568,200528,500,86.4117,105.0,1.04972
28569,200528,600,88.045,105.0,1.38463
28570,200528,700,89.2865,105.0,1.04172
28571,200528,800,89.453,105.0,1.11505
28572,200528,900,89.3379,105.0,1.72749
28573,200528,1000,88.0121,105.0,2.2012
28574,200528,1100,89.6448,105.0,2.51342
28575,200528,1200,90.9612,105.0,2.71642
28576,200528,1300,90.8944,105.0,2.69801
28577,200528,1400,87.6433,105.0,2.69555
28578,200528,1500,87.7347,105.0,2.97855
28579,200528,1600,87.4677,105.0,3.08878
28580,200528,1700,88.7338,105.0,2.76876
28581,200528,1800,89.8834,105.0,2.34175
28582,200528,1900,89.5667,105.0,2.31775
28583,200528,2000,89.7917,105.0,2.11867
28584,200528,2100,90.8583,105.0,1.87383
28585,200528,2200,92.3917,105.0,1.34975
28586,200528,2300,93.2917,105.0,0.492667
28587,200529,0,94.094,81.0,0.461009
28588,200529,100,94.5189,81.0,0.358426
28589,200529,200,94.8521,81.0,-0.0594177
28590,200529,300,95.2042,81.0,-0.290934
28591,200529,400,95.4375,81.0,-0.836865
28592,200529,500,95.7267,81.0,-1.35795
28593,200529,600,95.9266,81.0,-1.75377
28594,200529,700,96.1788,81.0,-2.56087
28595,200529,800,96.2346,81.0,-2.31846
28596,200529,900,96.2952,81.0,-2.57761
28597,200529,1000,95.7777,81.0,-2.33833
28598,200529,1100,95.5518,81.0,-1.57727
28599,200529,1200,95.4833,81.0,-0.827844
28600,200529,1300,95.6555,81.0,-0.37842
28601,200529,1400,95.8003,81.0,-0.352668
28602,200529,1500,95.8547,81.0,-0.406333
28603,200529,1600,95.9115,81.0,-0.502607
28604,200529,1700,96.0112,81.0,-0.690773
28605,200529,1800,96.1277,81.0,-1.01204
28606,200529,1900,96.2943,81.0,-1.53504
28607,200529,2000,96.3774,81.0,-1.85571
28608,200529,2100,96.5441,81.0,-2.20615
28609,200529,2200,96.6272,81.0,-2.1909
28610,200529,2300,96.4938,81.0,-2.42765
28611,200530,0,96.1936,55.0,-2.59248
28612,200530,100,95.9685,55.0,-2.81689
28613,200530,200,95.7852,55.0,-2.76105
28614,200530,300,95.5933,55.0,-3.31322
28615,200530,400,95.2932,55.0,-3.49372
28616,200530,500,95.1847,55.0,-3.44996
28617,200530,600,95.2595,55.0,-3.42862
28618,200530,700,95.1927,55.0,-3.67028
28619,200530,800,94.8176,55.0,-4.13514
28620,200530,900,94.65,55.0,-2.5215
28621,200530,1000,94.5173,55.0,-0.834172
28622,200530,1100,94.4417,55.0,1.28667
28623,200530,1200,82.2367,55.0,3.35033
28624,200530,1300,65.1915,55.0,4.48398
28625,200530,1400,61.4769,55.0,4.27656
28626,200530,1500,62.131,55.0,3.79906
28627,200530,1600,63.5976,55.0,3.37198
28628,200530,1700,69.37,55.0,2.58097
28629,200530,1800,69.8282,55.0,2.95763
28630,200530,1900,70.3839,55.0,3.52913
28631,200530,2000,72.3439,55.0,3.78337
28632,200530,2100,72.5054,55.0,4.28241
28633,200530,2200,74.1611,55.0,4.4189
28634,200530,2300,74.9526,55.0,4.53698
28635,200531,0,75.5326,81.0,4.53347
28636,200531,100,78.0232,81.0,4.28629
28637,200531,200,81.559,81.0,3.6981
28638,200531,300,81.8088,81.0,3.78876
28639,200531,400,83.6671,81.0,3.53701
28640,200531,500,84.4003,81.0,3.43851
28641,200531,600,86.0251,81.0,3.17642
28642,200531,700,86.3333,81.0,2.975
28643,200531,800,87.4952,81.0,2.48019
28644,200531,900,87.545,81.0,2.22593
28645,200531,1000,83.0127,81.0,3.759
28646,200531,1100,72.4879,81.0,6.7213
28647,200531,1200,70.9529,81.0,7.3032
28648,200531,1300,68.4392,81.0,8.33246
28649,200531,1400,69.1791,81.0,8.52379
28650,200531,1500,71.2698,81.0,7.92617
28651,200531,1600,74.3038,81.0,7.59592
28652,200531,1700,83.8262,81.0,5.60699
28653,200531,1800,85.3094,81.0,5.0404
28654,200531,1900,84.0074,81.0,4.96375
28655,200531,2000,88.3,81.0,3.42033
28656,200531,2100,91.0417,81.0,2.26092
28657,200531,2200,88.8833,81.0,3.74925
28658,200531,2300,86.3005,81.0,4.67403
28659,200601,0,84.5587,43.0,4.79945
28660,200601,100,83.7753,43.0,4.80694
28661,200601,200,83.8501,43.0,4.95451
28662,200601,300,80.2491,43.0,5.59575
28663,200601,400,80.6906,43.0,5.61272
28664,200601,500,80.423,43.0,6.03487
28665,200601,600,80.6713,43.0,6.49511
28666,200601,700,79.2227,43.0,6.9351
28667,200601,800,80.4575,43.0,6.8071
28668,200601,900,77.8531,43.0,7.52432
28669,200601,1000,73.2422,43.0,8.35719
28670,200601,1100,70.941,43.0,8.96951
28671,200601,1200,69.1793,43.0,9.38199
28672,200601,1300,69.6632,43.0,9.2803
28673,200601,1400,68.0256,43.0,9.63196
28674,200601,1500,68.3934,43.0,9.42271
28675,200601,1600,72.6908,43.0,8.8477
28676,200601,1700,79.7821,43.0,8.06091
28677,200601,1800,85.8425,43.0,7.45181
28678,200601,1900,83.0808,43.0,7.30305
28679,200601,2000,85.0504,43.0,6.95486
28680,200601,2100,83.0111,43.0,6.52309
28681,200601,2200,79.0652,43.0,5.54742
28682,200601,2300,78.8151,43.0,4.75983
28683,200602,0,77.9198,63.0,4.41208
28684,200602,100,78.2439,63.0,4.37325
28685,200602,200,76.9772,63.0,4.71307
28686,200602,300,77.2545,63.0,4.41456
28687,200602,400,80.8853,63.0,4.00247
28688,200602,500,83.1201,63.0,3.58144
28689,200602,600,84.4366,63.0,2.67068
28690,200602,700,81.5189,63.0,2.36585
28691,200602,800,78.7289,63.0,2.24493
28692,200602,900,73.7538,63.0,3.47676
28693,200602,1000,71.2202,63.0,4.47937
28694,200602,1100,65.9072,63.0,5.5276
28695,200602,1200,60.6606,63.0,6.39059
28696,200602,1300,56.7256,63.0,6.79066
28697,200602,1400,57.3721,63.0,6.8848
28698,200602,1500,59.4136,63.0,6.34512
28699,200602,1600,62.9377,63.0,5.43086
28700,200602,1700,70.2875,63.0,3.60075
28701,200602,1800,74.0533,63.0,2.95975
28702,200602,1900,73.9575,63.0,2.79325
28703,200602,2000,76.7668,63.0,2.14558
28704,200602,2100,77.2634,63.0,1.95667
28705,200602,2200,80.7084,63.0,0.502751
28706,200602,2300,85.8501,63.0,-0.879418
28707,200603,0,87.2919,44.0,-1.48375
28708,200603,100,88.6084,44.0,-1.95283
28709,200603,200,88.2418,44.0,-2.15842
28710,200603,300,87.5084,44.0,-2.27083
28711,200603,400,78.2197,44.0,0.0347512
28712,200603,500,74.9803,44.0,0.208921
28713,200603,600,75.6302,44.0,-0.119419
28714,200603,700,73.8309,44.0,-0.200833
28715,200603,800,71.845,44.0,0.118335
28716,200603,900,66.5901,44.0,0.706501
28717,200603,1000,61.5158,44.0,1.60933
28718,200603,1100,53.7617,44.0,2.84708
28719,200603,1200,53.5505,44.0,3.26778
28720,200603,1300,40.9,44.0,4.82975
28721,200603,1400,26.8792,44.0,6.81184
28722,200603,1500,28.6375,44.0,6.62583
28723,200603,1600,26.9525,44.0,6.25376
28724,200603,1700,34.8883,44.0,5.33652
28725,200603,1800,36.8773,44.0,5.33994
28726,200603,1900,37.5657,44.0,5.5036
28727,200603,2000,35.0483,44.0,5.99968
28728,200603,2100,41.2714,44.0,5.90166
28729,200603,2200,42.033,44.0,6.65983
28730,200603,2300,51.3693,44.0,7.23968
28731,200604,0,64.6841,27.0,6.71381
28732,200604,100,74.738,27.0,5.75347
28733,200604,200,78.0278,27.0,5.81138
28734,200604,300,77.5627,27.0,6.27929
28735,200604,400,81.6027,27.0,6.29762
28736,200604,500,82.7742,27.0,6.33086
28737,200604,600,87.3766,27.0,6.04635
28738,200604,700,87.2181,27.0,6.18501
28739,200604,800,82.5068,27.0,7.11818
28740,200604,900,75.6407,27.0,8.56416
28741,200604,1000,72.5708,27.0,9.18333
28742,200604,1100,81.85,27.0,8.495
28743,200604,1200,72.5687,27.0,8.89117
28744,200604,1300,66.8417,27.0,8.93668
28745,200604,1400,63.9028,27.0,9.48029
28746,200604,1500,72.3738,27.0,8.85443
28747,200604,1600,69.5568,27.0,9.20168
28748,200604,1700,68.6633,27.0,9.41167
28749,200604,1800,71.61,27.0,9.09167
28750,200604,1900,69.8275,27.0,9.71584
28751,200604,2000,56.5406,27.0,12.4319
28752,200604,2100,52.5631,27.0,13.3419
28753,200604,2200,62.3005,27.0,12.0534
28754,200604,2300,64.8793,27.0,11.3184
28755,200605,0,68.3,77.0,11.0968
28756,200605,100,87.9507,77.0,8.99092
28757,200605,200,90.6089,77.0,8.78424
28758,200605,300,88.2255,77.0,8.99257
28759,200605,400,89.817,77.0,8.82922
28760,200605,500,89.7753,77.0,8.71587
28761,200605,600,86.7251,77.0,8.71919
28762,200605,700,89.1833,77.0,8.28333
28763,200605,800,92.6,77.0,7.10883
28764,200605,900,94.1167,77.0,5.88392
28765,200605,1000,93.9833,77.0,5.49775
28766,200605,1100,94.1167,77.0,5.32483
28767,200605,1200,94.6083,77.0,5.18892
28768,200605,1300,94.9917,77.0,5.02267
28769,200605,1400,94.725,77.0,4.73358
28770,200605,1500,93.4,77.0,4.4075
28771,200605,1600,93.4728,77.0,3.70225
28772,200605,1700,93.7917,77.0,3.44067
28773,200605,1800,94.2001,77.0,3.31942
28774,200605,1900,93.9833,77.0,3.419
28775,200605,2000,94.05,77.0,3.3805
28776,200605,2100,94.225,77.0,3.46667
28777,200605,2200,94.5083,77.0,3.43267
28778,200605,2300,94.8667,77.0,3.32058
28779,200606,0,95.0583,65.0,3.10792
28780,200606,100,95.2083,65.0,2.988
28781,200606,200,95.3585,65.0,2.83109
28782,200606,300,95.5417,65.0,2.91383
28783,200606,400,95.6368,65.0,2.91528
28784,200606,500,95.7451,65.0,2.94503
28785,200606,600,95.795,65.0,2.87927
28786,200606,700,95.8448,65.0,2.85027
28787,200606,800,95.9084,65.0,2.98425
28788,200606,900,95.95,65.0,3.315
28789,200606,1000,96.0668,65.0,4.62458
28790,200606,1100,95.7083,65.0,5.789
28791,200606,1200,90.1014,65.0,6.48217
28792,200606,1300,88.2681,65.0,6.44759
28793,200606,1400,84.6309,65.0,5.97267
28794,200606,1500,79.4633,65.0,5.7305
28795,200606,1600,79.5233,65.0,5.19514
28796,200606,1700,76.8557,65.0,4.63721
28797,200606,1800,80.0206,65.0,4.00871
28798,200606,1900,81.3792,65.0,3.86767
28799,200606,2000,71.9692,65.0,4.35225
28800,200606,2100,61.1733,65.0,4.90775
28801,200606,2200,59.5926,65.0,5.00818
28802,200606,2300,65.0958,65.0,4.85783
28803,200607,0,72.6317,55.0,3.8875
28804,200607,100,75.7317,55.0,3.47067
28805,200607,200,72.2792,55.0,4.31358
28806,200607,300,69.067,55.0,5.14684
28807,200607,400,70.6952,55.0,5.21075
28808,200607,500,70.2576,55.0,5.67783
28809,200607,600,72.8391,55.0,5.76508
28810,200607,700,77.8906,55.0,5.30782
28811,200607,800,77.4388,55.0,5.74239
28812,200607,900,80.0244,55.0,5.75904
28813,200607,1000,74.3483,55.0,6.66252
28814,200607,1100,72.1907,55.0,7.49051
28815,200607,1200,78.85,55.0,6.78233
28816,200607,1300,81.2267,55.0,6.39133
28817,200607,1400,80.6058,55.0,6.65025
28818,200607,1500,80.7675,55.0,6.46858
28819,200607,1600,84.0,55.0,5.97908
28820,200607,1700,85.425,55.0,5.50858
28821,200607,1800,86.7833,55.0,5.12375
28822,200607,1900,90.9167,55.0,4.274
28823,200607,2000,86.225,55.0,3.57392
28824,200607,2100,88.1167,55.0,3.22733
28825,200607,2200,88.7367,55.0,2.56103
28826,200607,2300,86.095,55.0,2.60335
28827,200608,0,88.0615,30.0,2.19685
28828,200608,100,87.4948,30.0,2.2156
28829,200608,200,86.8862,30.0,2.12784
28830,200608,300,84.5529,30.0,2.51826
28831,200608,400,87.0194,30.0,1.98712
28832,200608,500,87.4442,30.0,1.60129
28833,200608,600,83.7524,30.0,1.80154
28834,200608,700,82.2449,30.0,2.19165
28835,200608,800,80.6072,30.0,2.47607
28836,200608,900,79.4783,30.0,2.71516
28837,200608,1000,68.8304,30.0,3.69371
28838,200608,1100,60.441,30.0,5.03795
28839,200608,1200,58.1485,30.0,5.56794
28840,200608,1300,58.0376,30.0,6.01385
28841,200608,1400,60.8893,30.0,6.02751
28842,200608,1500,63.9817,30.0,5.73483
28843,200608,1600,66.3766,30.0,5.25533
28844,200608,1700,69.605,30.0,4.82171
28845,200608,1800,76.6925,30.0,4.14308
28846,200608,1900,78.9967,30.0,3.84375
28847,200608,2000,81.7317,30.0,3.67842
28848,200608,2100,82.0361,30.0,3.73801
28849,200608,2200,81.7917,30.0,3.97767
28850,200608,2300,80.6417,30.0,4.21958
28851,200609,0,79.8125,36.0,4.58657
28852,200609,100,83.0074,36.0,4.46425
28853,200609,200,88.1772,36.0,4.18439
28854,200609,300,88.327,36.0,4.20346
28855,200609,400,89.3186,36.0,4.28529
28856,200609,500,86.1018,36.0,4.49719
28857,200609,600,84.235,36.0,4.66077
28858,200609,700,86.0516,36.0,4.40852
28859,200609,800,88.7347,36.0,4.18759
28860,200609,900,86.7566,36.0,4.12379
28861,200609,1000,86.1417,36.0,4.36225
28862,200609,1100,87.225,36.0,4.40283
28863,200609,1200,86.8917,36.0,4.61808
28864,200609,1300,85.125,36.0,5.02558
28865,200609,1400,82.6167,36.0,5.34783
28866,200609,1500,61.7162,36.0,6.93507
28867,200609,1600,57.0633,36.0,6.19325
28868,200609,1700,55.4558,36.0,5.56775
28869,200609,1800,68.5508,36.0,3.304
28870,200609,1900,55.6992,36.0,3.53742
28871,200609,2000,56.9817,36.0,3.44417
28872,200609,2100,58.2764,36.0,3.57987
28873,200609,2200,62.3597,36.0,3.30729
28874,200609,2300,69.3984,36.0,2.94286
28875,200610,0,78.3076,41.0,2.38853
28876,200610,100,80.2899,41.0,2.18244
28877,200610,200,76.3732,41.0,2.92052
28878,200610,300,81.1022,41.0,2.72018
28879,200610,400,80.1604,41.0,3.11168
28880,200610,500,78.262,41.0,3.41768
28881,200610,600,79.6693,41.0,3.48734
28882,200610,700,80.9083,41.0,3.52925
28883,200610,800,81.088,41.0,3.62009
28884,200610,900,77.4067,41.0,4.36083
28885,200610,1000,69.7278,41.0,5.27816
28886,200610,1100,67.6892,41.0,6.17651
28887,200610,1200,68.3784,41.0,6.2233
28888,200610,1300,67.4061,41.0,6.61792
28889,200610,1400,68.5165,41.0,6.50981
28890,200610,1500,66.4495,41.0,7.06245
28891,200610,1600,67.8282,41.0,6.256
28892,200610,1700,76.2133,41.0,5.34425
28893,200610,1800,79.4183,41.0,4.87092
28894,200610,1900,80.635,41.0,4.719
28895,200610,2000,86.5167,41.0,4.31125
28896,200610,2100,90.325,41.0,3.7945
28897,200610,2200,92.5917,41.0,3.25167
28898,200610,2300,93.3833,41.0,2.6015
28899,200611,0,93.817,74.0,0.951003
28900,200611,100,94.2502,74.0,0.319834
28901,200611,200,94.6084,74.0,0.269333
28902,200611,300,94.975,74.0,0.359417
28903,200611,400,95.136,74.0,0.520688
28904,200611,500,95.0858,74.0,0.562853
28905,200611,600,95.0857,74.0,0.323009
28906,200611,700,95.1774,74.0,0.514351
28907,200611,800,95.2583,74.0,0.676417
28908,200611,900,94.6167,74.0,2.48308
28909,200611,1000,82.7583,74.0,5.27208
28910,200611,1100,76.0684,74.0,6.1835
28911,200611,1200,73.0026,74.0,7.12025
28912,200611,1300,73.3151,74.0,6.6115
28913,200611,1400,69.98,74.0,7.13742
28914,200611,1500,75.7625,74.0,6.47025
28915,200611,1600,75.4625,74.0,6.4335
28916,200611,1700,78.6609,74.0,5.24433
28917,200611,1800,80.9025,74.0,4.728
28918,200611,1900,82.8167,74.0,4.1705
28919,200611,2000,84.5833,74.0,3.85133
28920,200611,2100,86.6083,74.0,3.36517
28921,200611,2200,88.9,74.0,3.24642
28922,200611,2300,90.1833,74.0,2.36383
28923,200612,0,89.7001,85.0,0.550418
28924,200612,100,91.5612,85.0,-0.240673
28925,200612,200,87.8027,85.0,-0.158755
28926,200612,300,87.9525,85.0,-0.38701
28927,200612,400,92.3942,85.0,-1.03621
28928,200612,500,93.4274,85.0,-1.44929
28929,200612,600,94.1439,85.0,-1.48837
28930,200612,700,94.5104,85.0,-1.71545
28931,200612,800,94.627,85.0,-1.71636
28932,200612,900,94.5819,85.0,-1.601
28933,200612,1000,94.2583,85.0,-1.27925
28934,200612,1100,93.2,85.0,-0.704916
28935,200612,1200,88.7333,85.0,0.878917
28936,200612,1300,72.9032,85.0,2.56369
28937,200612,1400,65.5348,85.0,2.5996
28938,200612,1500,67.8063,85.0,2.02819
28939,200612,1600,68.3167,85.0,1.45175
28940,200612,1700,69.1324,85.0,0.961083
28941,200612,1800,70.1176,85.0,0.640083
28942,200612,1900,71.4025,85.0,0.53375
28943,200612,2000,73.0875,85.0,0.26775
28944,200612,2100,71.8317,85.0,0.08325
28945,200612,2200,71.99,85.0,0.31325
28946,200612,2300,68.0551,85.0,0.824417
28947,200613,0,70.8425,96.0,0.793667
28948,200613,100,73.2625,96.0,1.14125
28949,200613,200,75.4475,96.0,1.24875
28950,200613,300,75.5598,96.0,1.53054
28951,200613,400,82.059,96.0,1.05353
28952,200613,500,83.9021,96.0,0.876266
28953,200613,600,84.527,96.0,0.790015
28954,200613,700,85.5935,96.0,0.970098
28955,200613,800,85.1267,96.0,1.24495
28956,200613,900,83.5167,96.0,1.56167
28957,200613,1000,82.22,96.0,1.92492
28958,200613,1100,77.9542,96.0,2.8855
28959,200613,1200,75.5267,96.0,3.60783
28960,200613,1300,74.6503,96.0,4.07234
28961,200613,1400,76.7667,96.0,3.90858
28962,200613,1500,76.4976,96.0,4.09975
28963,200613,1600,78.8958,96.0,3.79967
28964,200613,1700,82.25,96.0,3.33092
28965,200613,1800,83.75,96.0,2.82942
28966,200613,1900,83.7583,96.0,3.087
28967,200613,2000,87.1583,96.0,2.08342
28968,200613,2100,86.4667,96.0,1.98092
28969,200613,2200,86.5667,96.0,1.68542
28970,200613,2300,86.6167,96.0,1.71358
28971,200614,0,89.2833,166.0,1.21817
28972,200614,100,90.95,166.0,1.16942
28973,200614,200,92.5083,166.0,1.0435
28974,200614,300,93.7333,166.0,1.06908
28975,200614,400,94.2583,166.0,1.42608
28976,200614,500,94.375,166.0,1.97458
28977,200614,600,92.6167,166.0,3.2875
28978,200614,700,85.6833,166.0,4.05092
28979,200614,800,84.2141,166.0,3.7567
28980,200614,900,84.0917,166.0,4.39933
28981,200614,1000,82.9351,166.0,4.4505
28982,200614,1100,76.6359,166.0,6.41008
28983,200614,1200,78.655,166.0,6.646
28984,200614,1300,74.3175,166.0,7.7645
28985,200614,1400,69.8741,166.0,8.40742
28986,200614,1500,66.4608,166.0,8.42416
28987,200614,1600,68.4125,166.0,7.52942
28988,200614,1700,76.4449,166.0,5.82025
28989,200614,1800,81.3,166.0,4.539
28990,200614,1900,84.1417,166.0,3.42067
28991,200614,2000,88.1583,166.0,1.65292
